GEO.id,GEO.id2,GEO.display-label,HD01_S001,HD02_S001,HD01_S026,HD02_S026,HD01_S051,HD02_S051,HD01_S076,HD02_S076,HD01_S077,HD02_S077,HD01_S078,HD02_S078
Id,Id2,Geography,Number; SEX AND AGE - Total population,Percent; SEX AND AGE - Total population,Number; SEX AND AGE - Male population,Percent; SEX AND AGE - Male population,Number; SEX AND AGE - Female population,Percent; SEX AND AGE - Female population,Number; RACE - Total population,Percent; RACE - Total population,Number; RACE - Total population - One Race,Percent; RACE - Total population - One Race,Number; RACE - Total population - One Race - White,Percent; RACE - Total population - One Race - White
8600000US12203,12203,ZCTA5 12203,29952,100.0,14353,47.9,15599,52.1,29952,100.0,29224,97.6,24534,81.9
8600000US12204,12204,ZCTA5 12204,7349,100.0,3521,47.9,3828,52.1,7349,100.0,7131,97.0,4164,56.7
8600000US12205,12205,ZCTA5 12205,26977,100.0,12804,47.5,14173,52.5,26977,100.0,26370,97.7,23039,85.4
8600000US12206,12206,ZCTA5 12206,16395,100.0,8103,49.4,8292,50.6,16395,100.0,15601,95.2,5744,35.0
8600000US12207,12207,ZCTA5 12207,1948,100.0,1007,51.7,941,48.3,1948,100.0,1886,96.8,471,24.2
8600000US12208,12208,ZCTA5 12208,20702,100.0,9982,48.2,10720,51.8,20702,100.0,20124,97.2,15777,76.2
8600000US12209,12209,ZCTA5 12209,10121,100.0,4854,48.0,5267,52.0,10121,100.0,9667,95.5,5655,55.9
8600000US12210,12210,ZCTA5 12210,10158,100.0,5138,50.6,5020,49.4,10158,100.0,9767,96.2,4281,42.1
8600000US12211,12211,ZCTA5 12211,11303,100.0,5403,47.8,5900,52.2,11303,100.0,11120,98.4,10123,89.6
8600000US12222,12222,ZCTA5 12222,6489,100.0,3127,48.2,3362,51.8,6489,100.0,6253,96.4,4408,67.9
8600000US12302,12302,ZCTA5 12302,27582,100.0,13339,48.4,14243,51.6,27582,100.0,27236,98.7,26402,95.7
8600000US12303,12303,ZCTA5 12303,29857,100.0,14268,47.8,15589,52.2,29857,100.0,28757,96.3,23822,79.8
8600000US12304,12304,ZCTA5 12304,21482,100.0,10136,47.2,11346,52.8,21482,100.0,19976,93.0,14105,65.7
8600000US12305,12305,ZCTA5 12305,5716,100.0,3272,57.2,2444,42.8,5716,100.0,5534,96.8,3974,69.5
8600000US12306,12306,ZCTA5 12306,25636,100.0,12462,48.6,13174,51.4,25636,100.0,25064,97.8,23503,91.7
8600000US12307,12307,ZCTA5 12307,7692,100.0,3720,48.4,3972,51.6,7692,100.0,6994,90.9,2306,30.0
8600000US12308,12308,ZCTA5 12308,15335,100.0,7306,47.6,8029,52.4,15335,100.0,14379,93.8,10194,66.5
8600000US12309,12309,ZCTA5 12309,29343,100.0,14076,48.0,15267,52.0,29343,100.0,28763,98.0,25382,86.5
8600000US12401,12401,ZCTA5 12401,35040,100.0,16916,48.3,18124,51.7,35040,100.0,33617,95.9,27648,78.9
8600000US12404,12404,ZCTA5 12404,3385,100.0,1717,50.7,1668,49.3,3385,100.0,3310,97.8,3160,93.4
8600000US12405,12405,ZCTA5 12405,780,100.0,378,48.5,402,51.5,780,100.0,770,98.7,742,95.1
8600000US12406,12406,ZCTA5 12406,823,100.0,400,48.6,423,51.4,823,100.0,808,98.2,773,93.9
8600000US12407,12407,ZCTA5 12407,173,100.0,85,49.1,88,50.9,173,100.0,173,100.0,171,98.8
8600000US12409,12409,ZCTA5 12409,804,100.0,368,45.8,436,54.2,804,100.0,779,96.9,747,92.9
8600000US12410,12410,ZCTA5 12410,397,100.0,206,51.9,191,48.1,397,100.0,395,99.5,370,93.2
8600000US12411,12411,ZCTA5 12411,497,100.0,245,49.3,252,50.7,497,100.0,488,98.2,472,95.0
8600000US12412,12412,ZCTA5 12412,673,100.0,342,50.8,331,49.2,673,100.0,649,96.4,609,90.5
8600000US12413,12413,ZCTA5 12413,2948,100.0,1408,47.8,1540,52.2,2948,100.0,2879,97.7,2751,93.3
8600000US12414,12414,ZCTA5 12414,10510,100.0,5191,49.4,5319,50.6,10510,100.0,10167,96.7,9131,86.9
8600000US12416,12416,ZCTA5 12416,277,100.0,140,50.5,137,49.5,277,100.0,266,96.0,247,89.2
8600000US12417,12417,ZCTA5 12417,581,100.0,276,47.5,305,52.5,581,100.0,541,93.1,501,86.2
8600000US12418,12418,ZCTA5 12418,537,100.0,261,48.6,276,51.4,537,100.0,528,98.3,526,98.0
8600000US12419,12419,ZCTA5 12419,722,100.0,354,49.0,368,51.0,722,100.0,700,97.0,690,95.6
8600000US12420,12420,ZCTA5 12420,363,100.0,183,50.4,180,49.6,363,100.0,359,98.9,349,96.1
8600000US12421,12421,ZCTA5 12421,470,100.0,239,50.9,231,49.1,470,100.0,469,99.8,464,98.7
8600000US12422,12422,ZCTA5 12422,339,100.0,179,52.8,160,47.2,339,100.0,338,99.7,334,98.5
8600000US12423,12423,ZCTA5 12423,1097,100.0,566,51.6,531,48.4,1097,100.0,1088,99.2,1076,98.1
8600000US12424,12424,ZCTA5 12424,250,100.0,132,52.8,118,47.2,250,100.0,248,99.2,243,97.2
8600000US12427,12427,ZCTA5 12427,576,100.0,261,45.3,315,54.7,576,100.0,563,97.7,510,88.5
8600000US12428,12428,ZCTA5 12428,6602,100.0,3286,49.8,3316,50.2,6602,100.0,6215,94.1,4775,72.3
8600000US12429,12429,ZCTA5 12429,281,100.0,142,50.5,139,49.5,281,100.0,277,98.6,262,93.2
8600000US12430,12430,ZCTA5 12430,1194,100.0,612,51.3,582,48.7,1194,100.0,1177,98.6,1030,86.3
8600000US12431,12431,ZCTA5 12431,1381,100.0,709,51.3,672,48.7,1381,100.0,1379,99.9,1360,98.5
8600000US12432,12432,ZCTA5 12432,492,100.0,230,46.7,262,53.3,492,100.0,486,98.8,480,97.6
8600000US12433,12433,ZCTA5 12433,483,100.0,240,49.7,243,50.3,483,100.0,474,98.1,460,95.2
8600000US12434,12434,ZCTA5 12434,751,100.0,368,49.0,383,51.0,751,100.0,744,99.1,729,97.1
8600000US12435,12435,ZCTA5 12435,326,100.0,170,52.1,156,47.9,326,100.0,326,100.0,306,93.9
8600000US12436,12436,ZCTA5 12436,417,100.0,208,49.9,209,50.1,417,100.0,411,98.6,400,95.9
8600000US12438,12438,ZCTA5 12438,59,100.0,27,45.8,32,54.2,59,100.0,59,100.0,58,98.3
8600000US12439,12439,ZCTA5 12439,305,100.0,165,54.1,140,45.9,305,100.0,305,100.0,299,98.0
8600000US12440,12440,ZCTA5 12440,1980,100.0,973,49.1,1007,50.9,1980,100.0,1933,97.6,1860,93.9
8600000US12441,12441,ZCTA5 12441,114,100.0,62,54.4,52,45.6,114,100.0,108,94.7,106,93.0
8600000US12442,12442,ZCTA5 12442,953,100.0,496,52.0,457,48.0,953,100.0,930,97.6,903,94.8
8600000US12443,12443,ZCTA5 12443,3825,100.0,1874,49.0,1951,51.0,3825,100.0,3769,98.5,3610,94.4
8600000US12444,12444,ZCTA5 12444,497,100.0,253,50.9,244,49.1,497,100.0,494,99.4,491,98.8
8600000US12446,12446,ZCTA5 12446,5061,100.0,2540,50.2,2521,49.8,5061,100.0,4938,97.6,4688,92.6
8600000US12448,12448,ZCTA5 12448,388,100.0,197,50.8,191,49.2,388,100.0,383,98.7,372,95.9
8600000US12449,12449,ZCTA5 12449,3367,100.0,1611,47.8,1756,52.2,3367,100.0,3260,96.8,3047,90.5
8600000US12450,12450,ZCTA5 12450,183,100.0,94,51.4,89,48.6,183,100.0,176,96.2,168,91.8
8600000US12451,12451,ZCTA5 12451,1674,100.0,810,48.4,864,51.6,1674,100.0,1639,97.9,1599,95.5
8600000US12452,12452,ZCTA5 12452,213,100.0,91,42.7,122,57.3,213,100.0,213,100.0,212,99.5
8600000US12453,12453,ZCTA5 12453,366,100.0,170,46.4,196,53.6,366,100.0,359,98.1,353,96.4
8600000US12454,12454,ZCTA5 12454,297,100.0,153,51.5,144,48.5,297,100.0,297,100.0,296,99.7
8600000US12455,12455,ZCTA5 12455,1988,100.0,973,48.9,1015,51.1,1988,100.0,1959,98.5,1842,92.7
8600000US12456,12456,ZCTA5 12456,639,100.0,319,49.9,320,50.1,639,100.0,636,99.5,610,95.5
8600000US12457,12457,ZCTA5 12457,763,100.0,397,52.0,366,48.0,763,100.0,738,96.7,705,92.4
8600000US12458,12458,ZCTA5 12458,3232,100.0,2095,64.8,1137,35.2,3232,100.0,3164,97.9,2254,69.7
8600000US12459,12459,ZCTA5 12459,161,100.0,82,50.9,79,49.1,161,100.0,158,98.1,154,95.7
8600000US12460,12460,ZCTA5 12460,277,100.0,137,49.5,140,50.5,277,100.0,269,97.1,262,94.6
8600000US12461,12461,ZCTA5 12461,1634,100.0,816,49.9,818,50.1,1634,100.0,1604,98.2,1560,95.5
8600000US12463,12463,ZCTA5 12463,1484,100.0,720,48.5,764,51.5,1484,100.0,1465,98.7,1425,96.0
8600000US12464,12464,ZCTA5 12464,1020,100.0,490,48.0,530,52.0,1020,100.0,989,97.0,947,92.8
8600000US12465,12465,ZCTA5 12465,266,100.0,134,50.4,132,49.6,266,100.0,263,98.9,250,94.0
8600000US12466,12466,ZCTA5 12466,2471,100.0,1153,46.7,1318,53.3,2471,100.0,2406,97.4,2244,90.8
8600000US12468,12468,ZCTA5 12468,1036,100.0,516,49.8,520,50.2,1036,100.0,1025,98.9,1017,98.2
8600000US12469,12469,ZCTA5 12469,677,100.0,343,50.7,334,49.3,677,100.0,669,98.8,661,97.6
8600000US12470,12470,ZCTA5 12470,536,100.0,258,48.1,278,51.9,536,100.0,532,99.3,527,98.3
8600000US12471,12471,ZCTA5 12471,215,100.0,96,44.7,119,55.3,215,100.0,208,96.7,189,87.9
8600000US12472,12472,ZCTA5 12472,1572,100.0,767,48.8,805,51.2,1572,100.0,1541,98.0,1443,91.8
8600000US12473,12473,ZCTA5 12473,861,100.0,426,49.5,435,50.5,861,100.0,854,99.2,836,97.1
8600000US12474,12474,ZCTA5 12474,1162,100.0,572,49.2,590,50.8,1162,100.0,1152,99.1,1139,98.0
8600000US12475,12475,ZCTA5 12475,354,100.0,184,52.0,170,48.0,354,100.0,350,98.9,345,97.5
8600000US12477,12477,ZCTA5 12477,18787,100.0,9188,48.9,9599,51.1,18787,100.0,18375,97.8,17614,93.8
8600000US12480,12480,ZCTA5 12480,634,100.0,325,51.3,309,48.7,634,100.0,616,97.2,589,92.9
8600000US12481,12481,ZCTA5 12481,1356,100.0,674,49.7,682,50.3,1356,100.0,1319,97.3,1256,92.6
8600000US12482,12482,ZCTA5 12482,680,100.0,337,49.6,343,50.4,680,100.0,666,97.9,623,91.6
8600000US12483,12483,ZCTA5 12483,259,100.0,123,47.5,136,52.5,259,100.0,251,96.9,225,86.9
8600000US12484,12484,ZCTA5 12484,2733,100.0,1330,48.7,1403,51.3,2733,100.0,2678,98.0,2570,94.0
8600000US12485,12485,ZCTA5 12485,865,100.0,457,52.8,408,47.2,865,100.0,851,98.4,818,94.6
8600000US12486,12486,ZCTA5 12486,1523,100.0,732,48.1,791,51.9,1523,100.0,1495,98.2,1466,96.3
8600000US12487,12487,ZCTA5 12487,3268,100.0,1581,48.4,1687,51.6,3268,100.0,3200,97.9,2933,89.7
8600000US12489,12489,ZCTA5 12489,1292,100.0,1008,78.0,284,22.0,1292,100.0,1265,97.9,708,54.8
8600000US12490,12490,ZCTA5 12490,110,100.0,56,50.9,54,49.1,110,100.0,110,100.0,109,99.1
8600000US12491,12491,ZCTA5 12491,1675,100.0,810,48.4,865,51.6,1675,100.0,1650,98.5,1592,95.0
8600000US12492,12492,ZCTA5 12492,271,100.0,122,45.0,149,55.0,271,100.0,266,98.2,265,97.8
8600000US12493,12493,ZCTA5 12493,495,100.0,263,53.1,232,46.9,495,100.0,479,96.8,420,84.8
8600000US12494,12494,ZCTA5 12494,764,100.0,377,49.3,387,50.7,764,100.0,754,98.7,739,96.7
8600000US12495,12495,ZCTA5 12495,265,100.0,133,50.2,132,49.8,265,100.0,262,98.9,252,95.1
8600000US12496,12496,ZCTA5 12496,1634,100.0,812,49.7,822,50.3,1634,100.0,1616,98.9,1578,96.6
8600000US12498,12498,ZCTA5 12498,4851,100.0,2267,46.7,2584,53.3,4851,100.0,4700,96.9,4441,91.5
8600000US12501,12501,ZCTA5 12501,2457,100.0,1224,49.8,1233,50.2,2457,100.0,2392,97.4,2171,88.4
8600000US12502,12502,ZCTA5 12502,1164,100.0,600,51.5,564,48.5,1164,100.0,1151,98.9,1113,95.6
8600000US12503,12503,ZCTA5 12503,775,100.0,401,51.7,374,48.3,775,100.0,768,99.1,743,95.9
8600000US12504,12504,ZCTA5 12504,1395,100.0,606,43.4,789,56.6,1395,100.0,1352,96.9,1204,86.3
8600000US12507,12507,ZCTA5 12507,167,100.0,88,52.7,79,47.3,167,100.0,149,89.2,141,84.4
8600000US12508,12508,ZCTA5 12508,19880,100.0,10348,52.1,9532,47.9,19880,100.0,19070,95.9,13300,66.9
8600000US12512,12512,ZCTA5 12512,127,100.0,65,51.2,62,48.8,127,100.0,126,99.2,109,85.8
8600000US12513,12513,ZCTA5 12513,651,100.0,326,50.1,325,49.9,651,100.0,647,99.4,632,97.1
8600000US12514,12514,ZCTA5 12514,2938,100.0,1480,50.4,1458,49.6,2938,100.0,2895,98.5,2784,94.8
8600000US12515,12515,ZCTA5 12515,1549,100.0,797,51.5,752,48.5,1549,100.0,1521,98.2,1362,87.9
8600000US12516,12516,ZCTA5 12516,1833,100.0,892,48.7,941,51.3,1833,100.0,1802,98.3,1762,96.1
8600000US12517,12517,ZCTA5 12517,509,100.0,260,51.1,249,48.9,509,100.0,499,98.0,482,94.7
8600000US12518,12518,ZCTA5 12518,5870,100.0,2776,47.3,3094,52.7,5870,100.0,5708,97.2,5359,91.3
8600000US12520,12520,ZCTA5 12520,3109,100.0,1537,49.4,1572,50.6,3109,100.0,3035,97.6,2934,94.4
8600000US12521,12521,ZCTA5 12521,1644,100.0,841,51.2,803,48.8,1644,100.0,1611,98.0,1564,95.1
8600000US12522,12522,ZCTA5 12522,5172,100.0,2662,51.5,2510,48.5,5172,100.0,5021,97.1,4635,89.6
8600000US12523,12523,ZCTA5 12523,1798,100.0,901,50.1,897,49.9,1798,100.0,1771,98.5,1731,96.3
8600000US12524,12524,ZCTA5 12524,15598,100.0,8067,51.7,7531,48.3,15598,100.0,15313,98.2,12230,78.4
8600000US12525,12525,ZCTA5 12525,3311,100.0,1648,49.8,1663,50.2,3311,100.0,3244,98.0,3084,93.1
8600000US12526,12526,ZCTA5 12526,3686,100.0,1847,50.1,1839,49.9,3686,100.0,3625,98.3,3532,95.8
8600000US12527,12527,ZCTA5 12527,147,100.0,73,49.7,74,50.3,147,100.0,147,100.0,95,64.6
8600000US12528,12528,ZCTA5 12528,13344,100.0,6522,48.9,6822,51.1,13344,100.0,13006,97.5,11648,87.3
8600000US12529,12529,ZCTA5 12529,2859,100.0,1451,50.8,1408,49.2,2859,100.0,2841,99.4,2772,97.0
8600000US12530,12530,ZCTA5 12530,124,100.0,65,52.4,59,47.6,124,100.0,122,98.4,120,96.8
8600000US12531,12531,ZCTA5 12531,3601,100.0,1839,51.1,1762,48.9,3601,100.0,3553,98.7,3342,92.8
8600000US12533,12533,ZCTA5 12533,25307,100.0,12583,49.7,12724,50.3,25307,100.0,24801,98.0,22109,87.4
8600000US12534,12534,ZCTA5 12534,17867,100.0,9055,50.7,8812,49.3,17867,100.0,17283,96.7,14032,78.5
8600000US12538,12538,ZCTA5 12538,14578,100.0,7200,49.4,7378,50.6,14578,100.0,14257,97.8,12756,87.5
8600000US12540,12540,ZCTA5 12540,7802,100.0,3920,50.2,3882,49.8,7802,100.0,7660,98.2,7118,91.2
8600000US12542,12542,ZCTA5 12542,5913,100.0,2879,48.7,3034,51.3,5913,100.0,5774,97.6,5285,89.4
8600000US12543,12543,ZCTA5 12543,3001,100.0,1392,46.4,1609,53.6,3001,100.0,2884,96.1,2305,76.8
8600000US12545,12545,ZCTA5 12545,4763,100.0,2334,49.0,2429,51.0,4763,100.0,4676,98.2,4348,91.3
8600000US12546,12546,ZCTA5 12546,3039,100.0,1544,50.8,1495,49.2,3039,100.0,2983,98.2,2717,89.4
8600000US12547,12547,ZCTA5 12547,2891,100.0,1456,50.4,1435,49.6,2891,100.0,2842,98.3,2599,89.9
8600000US12548,12548,ZCTA5 12548,1494,100.0,755,50.5,739,49.5,1494,100.0,1439,96.3,1280,85.7
8600000US12549,12549,ZCTA5 12549,10201,100.0,4995,49.0,5206,51.0,10201,100.0,10022,98.2,9057,88.8
8600000US12550,12550,ZCTA5 12550,54447,100.0,26539,48.7,27908,51.3,54447,100.0,52153,95.8,30641,56.3
8600000US12553,12553,ZCTA5 12553,24438,100.0,11936,48.8,12502,51.2,24438,100.0,23561,96.4,18185,74.4
8600000US12561,12561,ZCTA5 12561,18308,100.0,8473,46.3,9835,53.7,18308,100.0,17822,97.3,15746,86.0
8600000US12563,12563,ZCTA5 12563,8084,100.0,4159,51.4,3925,48.6,8084,100.0,7909,97.8,6996,86.5
8600000US12564,12564,ZCTA5 12564,7338,100.0,3762,51.3,3576,48.7,7338,100.0,7207,98.2,6432,87.7
8600000US12565,12565,ZCTA5 12565,1487,100.0,723,48.6,764,51.4,1487,100.0,1419,95.4,1377,92.6
8600000US12566,12566,ZCTA5 12566,10753,100.0,5390,50.1,5363,49.9,10753,100.0,10513,97.8,9874,91.8
8600000US12567,12567,ZCTA5 12567,2854,100.0,1404,49.2,1450,50.8,2854,100.0,2805,98.3,2674,93.7
8600000US12569,12569,ZCTA5 12569,9826,100.0,4794,48.8,5032,51.2,9826,100.0,9604,97.7,9065,92.3
8600000US12570,12570,ZCTA5 12570,7699,100.0,3824,49.7,3875,50.3,7699,100.0,7569,98.3,7028,91.3
8600000US12571,12571,ZCTA5 12571,9918,100.0,4938,49.8,4980,50.2,9918,100.0,9784,98.6,9284,93.6
8600000US12572,12572,ZCTA5 12572,9123,100.0,4241,46.5,4882,53.5,9123,100.0,9011,98.8,8463,92.8
8600000US12574,12574,ZCTA5 12574,329,100.0,176,53.5,153,46.5,329,100.0,318,96.7,301,91.5
8600000US12575,12575,ZCTA5 12575,2258,100.0,1098,48.6,1160,51.4,2258,100.0,2169,96.1,1988,88.0
8600000US12577,12577,ZCTA5 12577,2029,100.0,1011,49.8,1018,50.2,2029,100.0,2010,99.1,1840,90.7
8600000US12578,12578,ZCTA5 12578,2411,100.0,1210,50.2,1201,49.8,2411,100.0,2390,99.1,2303,95.5
8600000US12580,12580,ZCTA5 12580,4402,100.0,2212,50.2,2190,49.8,4402,100.0,4320,98.1,4047,91.9
8600000US12581,12581,ZCTA5 12581,2246,100.0,1115,49.6,1131,50.4,2246,100.0,2207,98.3,2091,93.1
8600000US12582,12582,ZCTA5 12582,6191,100.0,4189,67.7,2002,32.3,6191,100.0,6131,99.0,4374,70.7
8600000US12583,12583,ZCTA5 12583,2451,100.0,1217,49.7,1234,50.3,2451,100.0,2407,98.2,2245,91.6
8600000US12585,12585,ZCTA5 12585,885,100.0,451,51.0,434,49.0,885,100.0,871,98.4,820,92.7
8600000US12586,12586,ZCTA5 12586,12540,100.0,6184,49.3,6356,50.7,12540,100.0,12154,96.9,10518,83.9
8600000US12589,12589,ZCTA5 12589,17228,100.0,9488,55.1,7740,44.9,17228,100.0,16880,98.0,14086,81.8
8600000US12590,12590,ZCTA5 12590,35102,100.0,17336,49.4,17766,50.6,35102,100.0,34186,97.4,28676,81.7
8600000US12592,12592,ZCTA5 12592,1486,100.0,731,49.2,755,50.8,1486,100.0,1456,98.0,1324,89.1
8600000US12594,12594,ZCTA5 12594,4275,100.0,2131,49.8,2144,50.2,4275,100.0,4164,97.4,3576,83.6
8600000US12601,12601,ZCTA5 12601,43398,100.0,21014,48.4,22384,51.6,43398,100.0,41549,95.7,25369,58.5
8600000US12603,12603,ZCTA5 12603,42810,100.0,20520,47.9,22290,52.1,42810,100.0,41533,97.0,33439,78.1
8600000US12604,12604,ZCTA5 12604,586,100.0,248,42.3,338,57.7,586,100.0,549,93.7,449,76.6
8600000US12701,12701,ZCTA5 12701,11324,100.0,5647,49.9,5677,50.1,11324,100.0,10789,95.3,7090,62.6
8600000US12719,12719,ZCTA5 12719,1207,100.0,631,52.3,576,47.7,1207,100.0,1175,97.3,1069,88.6
8600000US12720,12720,ZCTA5 12720,172,100.0,82,47.7,90,52.3,172,100.0,171,99.4,158,91.9
8600000US12721,12721,ZCTA5 12721,6627,100.0,3383,51.0,3244,49.0,6627,100.0,6436,97.1,6020,90.8
8600000US12722,12722,ZCTA5 12722,158,100.0,79,50.0,79,50.0,158,100.0,152,96.2,149,94.3
8600000US12723,12723,ZCTA5 12723,1826,100.0,902,49.4,924,50.6,1826,100.0,1809,99.1,1426,78.1
8600000US12724,12724,ZCTA5 12724,245,100.0,123,50.2,122,49.8,245,100.0,235,95.9,223,91.0
8600000US12725,12725,ZCTA5 12725,277,100.0,140,50.5,137,49.5,277,100.0,271,97.8,263,94.9
8600000US12726,12726,ZCTA5 12726,1162,100.0,585,50.3,577,49.7,1162,100.0,1149,98.9,1100,94.7
8600000US12729,12729,ZCTA5 12729,1874,100.0,974,52.0,900,48.0,1874,100.0,1808,96.5,1671,89.2
8600000US12732,12732,ZCTA5 12732,786,100.0,375,47.7,411,52.3,786,100.0,773,98.3,745,94.8
8600000US12733,12733,ZCTA5 12733,1446,100.0,988,68.3,458,31.7,1446,100.0,1418,98.1,976,67.5
8600000US12734,12734,ZCTA5 12734,867,100.0,462,53.3,405,46.7,867,100.0,847,97.7,728,84.0
8600000US12736,12736,ZCTA5 12736,118,100.0,63,53.4,55,46.6,118,100.0,116,98.3,113,95.8
8600000US12737,12737,ZCTA5 12737,1910,100.0,963,50.4,947,49.6,1910,100.0,1869,97.9,1797,94.1
8600000US12738,12738,ZCTA5 12738,320,100.0,155,48.4,165,51.6,320,100.0,306,95.6,275,85.9
8600000US12740,12740,ZCTA5 12740,1886,100.0,936,49.6,950,50.4,1886,100.0,1850,98.1,1788,94.8
8600000US12741,12741,ZCTA5 12741,351,100.0,179,51.0,172,49.0,351,100.0,340,96.9,331,94.3
8600000US12742,12742,ZCTA5 12742,181,100.0,91,50.3,90,49.7,181,100.0,177,97.8,148,81.8
8600000US12743,12743,ZCTA5 12743,389,100.0,198,50.9,191,49.1,389,100.0,378,97.2,367,94.3
8600000US12745,12745,ZCTA5 12745,178,100.0,86,48.3,92,51.7,178,100.0,174,97.8,173,97.2
8600000US12746,12746,ZCTA5 12746,937,100.0,463,49.4,474,50.6,937,100.0,915,97.7,873,93.2
8600000US12747,12747,ZCTA5 12747,1714,100.0,838,48.9,876,51.1,1714,100.0,1660,96.8,1446,84.4
8600000US12748,12748,ZCTA5 12748,2076,100.0,1034,49.8,1042,50.2,2076,100.0,2037,98.1,1947,93.8
8600000US12749,12749,ZCTA5 12749,300,100.0,155,51.7,145,48.3,300,100.0,298,99.3,272,90.7
8600000US12750,12750,ZCTA5 12750,187,100.0,88,47.1,99,52.9,187,100.0,185,98.9,182,97.3
8600000US12751,12751,ZCTA5 12751,1054,100.0,523,49.6,531,50.4,1054,100.0,1012,96.0,864,82.0
8600000US12752,12752,ZCTA5 12752,242,100.0,128,52.9,114,47.1,242,100.0,241,99.6,238,98.3
8600000US12754,12754,ZCTA5 12754,7221,100.0,3462,47.9,3759,52.1,7221,100.0,6961,96.4,5413,75.0
8600000US12758,12758,ZCTA5 12758,4042,100.0,2065,51.1,1977,48.9,4042,100.0,3963,98.0,3703,91.6
8600000US12759,12759,ZCTA5 12759,1649,100.0,811,49.2,838,50.8,1649,100.0,1568,95.1,1272,77.1
8600000US12760,12760,ZCTA5 12760,482,100.0,258,53.5,224,46.5,482,100.0,473,98.1,459,95.2
8600000US12762,12762,ZCTA5 12762,512,100.0,258,50.4,254,49.6,512,100.0,496,96.9,441,86.1
8600000US12763,12763,ZCTA5 12763,942,100.0,498,52.9,444,47.1,942,100.0,916,97.2,847,89.9
8600000US12764,12764,ZCTA5 12764,1802,100.0,935,51.9,867,48.1,1802,100.0,1762,97.8,1645,91.3
8600000US12765,12765,ZCTA5 12765,885,100.0,426,48.1,459,51.9,885,100.0,869,98.2,851,96.2
8600000US12766,12766,ZCTA5 12766,437,100.0,217,49.7,220,50.3,437,100.0,431,98.6,411,94.1
8600000US12767,12767,ZCTA5 12767,126,100.0,64,50.8,62,49.2,126,100.0,126,100.0,125,99.2
8600000US12768,12768,ZCTA5 12768,1131,100.0,649,57.4,482,42.6,1131,100.0,1098,97.1,965,85.3
8600000US12769,12769,ZCTA5 12769,253,100.0,131,51.8,122,48.2,253,100.0,249,98.4,229,90.5
8600000US12770,12770,ZCTA5 12770,296,100.0,139,47.0,157,53.0,296,100.0,296,100.0,276,93.2
8600000US12771,12771,ZCTA5 12771,14511,100.0,7052,48.6,7459,51.4,14511,100.0,13947,96.1,12470,85.9
8600000US12775,12775,ZCTA5 12775,2297,100.0,1148,50.0,1149,50.0,2297,100.0,2241,97.6,1913,83.3
8600000US12776,12776,ZCTA5 12776,2180,100.0,1105,50.7,1075,49.3,2180,100.0,2155,98.9,2054,94.2
8600000US12777,12777,ZCTA5 12777,764,100.0,378,49.5,386,50.5,764,100.0,752,98.4,698,91.4
8600000US12778,12778,ZCTA5 12778,633,100.0,308,48.7,325,51.3,633,100.0,623,98.4,586,92.6
8600000US12779,12779,ZCTA5 12779,2460,100.0,1244,50.6,1216,49.4,2460,100.0,2324,94.5,1463,59.5
8600000US12780,12780,ZCTA5 12780,2312,100.0,1189,51.4,1123,48.6,2312,100.0,2253,97.4,2131,92.2
8600000US12781,12781,ZCTA5 12781,307,100.0,158,51.5,149,48.5,307,100.0,296,96.4,282,91.9
8600000US12783,12783,ZCTA5 12783,1668,100.0,965,57.9,703,42.1,1668,100.0,1628,97.6,1410,84.5
8600000US12784,12784,ZCTA5 12784,94,100.0,47,50.0,47,50.0,94,100.0,92,97.9,73,77.7
8600000US12785,12785,ZCTA5 12785,1024,100.0,516,50.4,508,49.6,1024,100.0,995,97.2,927,90.5
8600000US12786,12786,ZCTA5 12786,665,100.0,329,49.5,336,50.5,665,100.0,634,95.3,594,89.3
8600000US12787,12787,ZCTA5 12787,452,100.0,223,49.3,229,50.7,452,100.0,446,98.7,392,86.7
8600000US12788,12788,ZCTA5 12788,2908,100.0,1863,64.1,1045,35.9,2908,100.0,2845,97.8,2115,72.7
8600000US12789,12789,ZCTA5 12789,1838,100.0,927,50.4,911,49.6,1838,100.0,1754,95.4,1397,76.0
8600000US12790,12790,ZCTA5 12790,4518,100.0,2240,49.6,2278,50.4,4518,100.0,4412,97.7,4119,91.2
8600000US12791,12791,ZCTA5 12791,737,100.0,350,47.5,387,52.5,737,100.0,732,99.3,710,96.3
8600000US12792,12792,ZCTA5 12792,335,100.0,174,51.9,161,48.1,335,100.0,322,96.1,308,91.9
8600000US12801,12801,ZCTA5 12801,14707,100.0,7138,48.5,7569,51.5,14707,100.0,14376,97.7,13923,94.7
8600000US12803,12803,ZCTA5 12803,7567,100.0,3651,48.2,3916,51.8,7567,100.0,7511,99.3,7394,97.7
8600000US12804,12804,ZCTA5 12804,26540,100.0,12706,47.9,13834,52.1,26540,100.0,26259,98.9,25664,96.7
8600000US12808,12808,ZCTA5 12808,306,100.0,156,51.0,150,49.0,306,100.0,303,99.0,302,98.7
8600000US12809,12809,ZCTA5 12809,3528,100.0,1764,50.0,1764,50.0,3528,100.0,3491,99.0,3452,97.8
8600000US12810,12810,ZCTA5 12810,627,100.0,332,53.0,295,47.0,627,100.0,612,97.6,603,96.2
8600000US12811,12811,ZCTA5 12811,127,100.0,62,48.8,65,51.2,127,100.0,125,98.4,124,97.6
